Message type,Repeat indicator,MMSI,Navigational status,"Rate of Turn
(ROT)","Speed of ground
(SOG)",Position Accuracy,Longitude,Latitude,"Course of ground
(COG)","True Heading
(HDG)",Time Stamp,"Reserved for
regional
applications",Spare,Raim flag,Radio status,Vessel Name,Type
1,0,671186100,0,0,0,1,129.373,35.526,249,21,10,0,0,0,82111,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,18,0,0,0,2279,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,27,0,0,0,33900,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,39,0,0,0,34286,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,49,0,0,0,114878,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,9,0,0,0,65959,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,18,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,29,0,0,0,18104,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,39,0,0,0,18104,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,1,0,0,0,18108,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,10,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,19,0,0,0,33556,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,27,0,0,0,2304,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,39,0,0,0,2240,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,59,0,0,0,2249,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,0,0,0,0,18112,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,30,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,49,0,0,0,65582,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,9,0,0,0,18116,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,19,0,0,0,2215,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,30,0,0,0,33954,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,38,0,0,0,99842,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,48,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,0,0,0,0,32825,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,39,0,0,0,82113,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,50,0,0,0,32814,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,58,0,0,0,18124,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,18,0,0,0,49346,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,39,0,0,0,67074,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,48,0,0,0,18124,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,59,0,0,0,2230,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,9,0,0,0,33200,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,17,0,0,0,33521,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,38,0,0,0,49343,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,49,0,0,0,2253,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,0,0,0,0,65573,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,10,0,0,0,18132,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,18,0,0,0,18132,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,30,0,0,0,49343,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,38,0,0,0,34306,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,48,0,0,0,98353,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,58,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,10,0,0,0,2256,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,17,0,0,0,2240,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,39,0,0,0,18136,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,49,0,0,0,82108,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,59,0,0,0,32805,NEW ALLIANCE 9,General Cargo Ship
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
4,3,774698117,0,96,52,0,113.623,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
45,1,805438661,0,96,32.4,1,31.522,0,0,0,0,0,0,0,0,,
